State,LGA,Ward,PU-Code,PU-Name,Latitude,Longitude,Accredited_Voters,APC,LP,PDP,NNPP,APC (Av.),LP (Av.),PDP (Av.),NNPP (Av.),APC (Std Dv.),LP (Std Dv.),PDP (Std DV.),NNPP (Std Dv.),APC (Outlier),LP(Outlier),PDP (Outlier),NNPP (Outlier),APC (Outlier Category),LP(Outlier Category),PDP (Outlier Category),NNPP (Outlier Category)
ABIA,ISIALA NGWA SOUTH,OVUOKWU,01-07-09-011,UMUIKEOGELE - VILLAGE HALL,5.36241,7.39998,32,4,24,0,0,1.299,47.846,2.947,0.255,6.172,47.908,9.476,1.95,0.437618566,-0.778882165,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISIALA NGWA SOUTH,OVUOKWU,01-07-09-012,UMURASI - COMMUNITY CIVIC HALL,5.36241,7.39998,55,0,41,11,0,1.295,47.887,2.952,0.255,6.176,47.939,9.484,1.952,-0.209605743,-0.534470414,0.351626927,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISIALA NGWA SOUTH,OVUOKWU,01-07-09-013,UMUENE/ UMUOPIA PRIMARY SCHOOL,5.36241,7.39998,39,0,35,1,0,1.297,47.899,2.938,0.256,6.181,47.98,9.486,1.954,-0.209793336,-0.620733385,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISIALA NGWA SOUTH,OVUOKWU,01-07-09-014,UMUOPIA VILLAGE HALL,5.36241,7.39998,56,3,29,25,0,1.299,47.921,2.942,0.256,6.186,48.018,9.494,1.955,0.274975686,-0.706996356,1.478952807,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISIALA NGWA SOUTH,OVUOKWU,01-07-09-015,EGBELU - UMUELEGHELE VILLAGE HALL,5.36241,7.39998,55,0,37,16,0,1.296,47.954,2.904,0.256,6.191,48.053,9.458,1.957,-0.209341708,-0.591979061,0.754243313,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISIALA NGWA SOUTH,OVUOKWU,01-07-09-016,UMUEGORO  - VILLAGE HALL,5.36241,7.39998,74,0,55,15,0,1.298,47.972,2.881,0.257,6.196,48.092,9.45,1.959,-0.209530013,-0.333190148,0.673720036,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,EZERE,01-08-02-018,ASAGA HALL OBAYI,5.76185,7.46446,68,13,45,3,0,1.301,47.96,2.86,0.257,6.201,48.133,9.445,1.96,1.886633917,-0.476961766,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,IKEAGHA I,01-08-08-010,OWERE AKPUKPA VILLAGE HALL,5.76185,7.46446,105,2,95,6,0,1.28,47.965,2.86,0.258,6.187,48.174,9.453,1.962,0.11631949,0.241896325,-0.050989459,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,IKEAGHA I,01-08-08-012,OWERE AKPUKPA VILLAGE HALL,5.76185,7.46446,105,1,54,0,0,1.279,47.884,2.854,0.258,6.193,48.176,9.46,1.963,-0.045057401,-0.34756731,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,IKEAGHA I,01-08-08-013,IHIAGU TOWN HALL NDUNDU,5.76185,7.46446,113,1,104,5,0,1.28,47.873,2.859,0.259,6.198,48.217,9.468,1.965,-0.045096576,0.371290781,-0.131512736,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-010,UTURU POST OFFICE,5.76185,7.46446,46,0,46,0,0,1.28,47.776,2.856,0.259,6.203,48.202,9.476,1.967,-0.206335329,-0.462584605,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-012,UKWUNWANGWU HEALTH CENTRE,5.76185,7.46446,55,2,53,0,0,1.282,47.779,2.861,0.26,6.209,48.244,9.483,1.969,0.115607785,-0.361944472,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-013,UTURU PRIMARY SCHOOL NUVURUNVU,5.76185,7.46446,44,1,146,3,2,1.281,47.77,2.866,0.26,6.214,48.286,9.491,1.97,-0.04521676,0.975131577,-0.29255929,0.714636388,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,IMENYI,01-08-01-011,AMIYI VILLAGE HALL,5.76185,7.46446,49,0,43,2,0,1.281,47.598,2.865,0.257,6.219,48.153,9.499,1.971,-0.20604288,-0.50571609,-0.373082567,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,IMENYI,01-08-01-012,AHABA EHUMA TOWN HALL,5.76185,7.46446,48,3,41,0,1,1.284,47.606,2.867,0.257,6.225,48.194,9.507,1.972,0.275724792,-0.534470414,-0.534129122,0.270195689,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,IMENYI,01-08-01-013,AMAHIA MARKET SQUARE,5.76185,7.46446,21,0,19,1,0,1.281,47.618,2.872,0.256,6.23,48.236,9.515,1.974,-0.20558063,-0.850767974,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,ISIALA AMAWU,01-08-03-011,AMABA CENTRAL SCHOOL,5.76185,7.46446,10,2,8,0,0,1.283,47.668,2.875,0.257,6.235,48.263,9.523,1.975,0.115005052,-1.008916754,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-015,ACHA COMMUNITY SCHOOL,5.76185,7.46446,68,3,61,1,0,1.282,47.738,2.88,0.257,6.24,48.277,9.531,1.977,0.275355399,-0.246927177,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-016,ASUMKPA VILLAGE HALL,5.76185,7.46446,68,2,66,0,0,1.279,47.714,2.884,0.257,6.245,48.316,9.539,1.979,0.115499144,-0.175041368,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-007,UPGATE PARK ABSU,5.76185,7.46446,28,0,28,0,0,1.277,47.682,2.889,0.258,6.251,48.353,9.546,1.981,-0.20435355,-0.721373517,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-008,ABSU PARK – ABSU,5.76185,7.46446,31,0,31,0,0,1.28,47.717,2.894,0.258,6.256,48.388,9.554,1.982,-0.204541873,-0.678242032,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-011,ABSU PRIMARY SCHOOL,5.76185,7.46446,26,1,25,0,0,1.282,47.746,2.899,0.259,6.261,48.426,9.562,1.984,-0.045023768,-0.764505003,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-012,ABSU PRIMARY SCHOOL II,5.76185,7.46446,21,0,20,1,0,1.282,47.787,2.904,0.259,6.267,48.46,9.569,1.986,-0.204629407,-0.836390812,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-014,ULOMA LAY-OUT MARKET SQUARE I,5.76185,7.46446,18,0,18,0,0,1.285,47.836,2.907,0.26,6.272,48.489,9.577,1.988,-0.204819011,-0.865145136,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-017,HOPE VILLE BUS STOP,5.76185,7.46446,118,3,108,1,0,1.287,47.889,2.913,0.26,6.278,48.515,9.585,1.989,0.272872281,0.428799428,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-018,UTURU COMMUNITY SCHOOL HOPE VILLE,5.76185,7.46446,84,0,82,0,0,1.284,47.782,2.916,0.261,6.283,48.492,9.593,1.991,-0.204353093,0.054993221,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-019,UMUANYI MARKET SQUARE,5.76185,7.46446,52,0,68,1,0,1.286,47.721,2.921,0.261,6.288,48.514,9.601,1.993,-0.204543436,-0.146287045,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-020,HEALTH CENTRE OBIAGU,5.76185,7.46446,25,0,25,0,0,1.289,47.685,2.925,0.262,6.294,48.55,9.609,1.995,-0.204734312,-0.764505003,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-021,MGBEKE VILLAGE SQUARE AMAKPU ARO,5.76185,7.46446,70,1,62,3,0,1.291,47.725,2.93,0.262,6.299,48.584,9.617,1.996,-0.046172416,-0.232550016,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  I,01-09-01-013,UMUADILE COUNCIL HALL,5.41667,7.5,30,1,29,0,0,1.291,47.7,2.93,0.263,6.305,48.624,9.626,1.998,-0.046214008,-0.706996356,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  I,01-09-01-014,UMUGURU COUNCIL HALL,5.41667,7.5,78,1,74,1,0,1.292,47.733,2.935,0.263,6.31,48.661,9.634,2,-0.046255713,-0.060024074,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  I,01-09-01-015,UMUORUKWU CIVIC CENTRE,5.41667,7.5,6,0,5,0,0,1.292,47.686,2.939,0.264,6.316,48.692,9.642,2.002,-0.204623652,-1.052048239,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-022,"AMAISE COMM, PRI. SCH. UKPAKIRI",5.41667,7.5,8,0,7,0,0,1.295,47.763,2.944,0.264,6.322,48.702,9.65,2.003,-0.204816335,-1.023293916,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-023,ALAOJI-ALAOJI VILLAGE HALL II,5.41667,7.5,7,0,7,0,0,1.297,47.837,2.949,0.264,6.327,48.715,9.658,2.005,-0.205009563,-1.023293916,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-024,ABAYI AMAISE VILLAGE HALL II,5.41667,7.5,54,1,40,3,2,1.299,47.911,2.955,0.265,6.333,48.728,9.666,2.007,-0.047288479,-0.548847576,-0.29255929,0.714636388,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-025,ABAYI OKOROATO-OKOROATO MKT. SQ II,5.41667,7.5,49,1,25,0,0,1.3,47.925,2.955,0.262,6.338,48.772,9.675,2.007,-0.047331545,-0.764505003,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-026,AMAOJI VILLAGE HALL II,5.41667,7.5,26,0,20,1,0,1.301,47.967,2.96,0.262,6.344,48.806,9.683,2.009,-0.205003374,-0.836390812,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-027,EHERE I - COMM. PRI. SCH. II,5.41667,7.5,95,0,95,0,0,1.303,48.018,2.964,0.263,6.35,48.836,9.691,2.011,-0.205198204,0.241896325,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-028,EHERE II - ALL SAINTS SEC SCH II,5.41667,7.5,42,0,40,0,1,1.305,47.932,2.969,0.263,6.355,48.839,9.699,2.013,-0.205393591,-0.548847576,-0.534129122,0.270195689,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-029,EHERE II - ALL SAINTS SEC SCH III,5.41667,7.5,26,0,0,0,0,1.308,47.947,2.974,0.262,6.361,48.883,9.707,2.014,-0.205589537,-1.123934048,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-032,EHERE I COMMUNITY PRI SCH III,5.41667,7.5,21,0,19,0,1,1.31,48.035,2.98,0.262,6.366,48.884,9.715,2.016,-0.205786044,-0.850767974,-0.534129122,0.270195689,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-033,EHERE I COM COMPREHENSIVE SEC SCH,5.41667,7.5,3,0,3,0,0,1.313,48.088,2.985,0.261,6.372,48.913,9.723,2.018,-0.205983117,-1.080802563,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-034,UMUEGBE VILLAGE HALL,5.41667,7.5,62,0,58,0,0,1.315,48.171,2.991,0.262,6.377,48.92,9.731,2.02,-0.206180756,-0.290058663,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-035,SEC. TECHNICAL SCH EHERE I,5.41667,7.5,3,0,3,0,0,1.317,48.153,2.996,0.262,6.383,48.963,9.74,2.021,-0.206378966,-1.080802563,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-036,EHERE PRIMARY HEALTH CENTRE,5.41667,7.5,58,1,50,0,0,1.32,48.237,3.002,0.262,6.389,48.97,9.748,2.023,-0.050053152,-0.405075957,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-037,MBAISI LAYOUT - UMUCHOKO,5.41667,7.5,14,1,12,0,0,1.32,48.233,3.007,0.263,6.395,49.015,9.756,2.025,-0.050099592,-0.951408107,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-040,UMUOKAHIA - C.P.S. II,5.41667,7.5,88,0,83,0,0,1.321,48.301,3.013,0.263,6.401,49.036,9.764,2.027,-0.206381892,0.069370383,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-041,UMUOKAHIA - MKT SQ,5.41667,7.5,138,0,122,0,0,1.323,48.236,3.019,0.264,6.406,49.059,9.772,2.029,-0.206581785,0.630079694,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-042,UMUAFOR CIVIC HALL II,5.41667,7.5,65,1,61,0,0,1.326,48.099,3.024,0.264,6.412,49.001,9.781,2.031,-0.050824292,-0.246927177,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-043,UMUAFOR CIVIC HALL II,5.41667,7.5,65,0,47,1,0,1.326,48.075,3.03,0.265,6.418,49.043,9.789,2.033,-0.206684868,-0.448207443,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-044,UMUAKARA VILLAGE SQ II,5.41667,7.5,9,0,9,0,0,1.329,48.077,3.034,0.265,6.424,49.089,9.798,2.034,-0.206886201,-0.994539592,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-045,UMUAKARA VILLAGE SQ III,5.41667,7.5,14,0,12,0,0,1.331,48.15,3.039,0.266,6.429,49.106,9.806,2.036,-0.207088123,-0.951408107,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-046,"SEC. TECHNICAL SCH, EHERE II",5.41667,7.5,4,0,4,0,0,1.334,48.218,3.045,0.266,6.435,49.127,9.814,2.038,-0.207290638,-1.066425401,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-047,"UMUOKAHIA II, ST. PATRICK'S MODEL SCH II",5.41667,7.5,93,1,87,1,0,1.336,48.301,3.051,0.267,6.441,49.136,9.822,2.04,-0.052238229,0.12687903,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ABAYI  II,01-09-02-048,ANWA/AMAOLEWE VILLAGE SQ II,5.41667,7.5,12,0,12,0,0,1.337,48.228,3.055,0.267,6.447,49.153,9.831,2.042,-0.207397462,-0.951408107,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AHIABA,01-09-05-019,UMUAGBADURU VILL COUNCIL HALL,5.41667,7.5,27,0,26,0,0,1.34,48.296,3.06,0.268,6.453,49.174,9.84,2.044,-0.207601452,-0.750127841,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AHIABA,01-09-05-020,UMUEME COUNCIL HALL,5.41667,7.5,105,1,90,0,0,1.342,48.338,3.066,0.268,6.459,49.211,9.848,2.046,-0.052975907,0.170010515,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AHIABA,01-09-05-021,AHIABA CIVIC CENTRE,5.41667,7.5,37,0,31,1,0,1.343,48.259,3.072,0.269,6.465,49.224,9.856,2.048,-0.207710328,-0.678242032,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AHIABA,01-09-05-023,UMUELENDU/ UMUOKEA UMUELENDU HALL II,5.41667,7.5,185,1,170,2,0,1.345,48.292,3.076,0.269,6.471,49.265,9.865,2.05,-0.053371902,1.320183461,-0.373082567,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AHIABA,01-09-05-024,UMUOKEA COUNCIL HALL,5.41667,7.5,6,0,6,0,0,1.346,48.061,3.078,0.27,6.477,49.025,9.875,2.051,-0.207820391,-1.037671077,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AHIABA,01-09-05-025,UMUAGU HALL II VILLAGE COUNCIL,5.41667,7.5,12,1,10,0,0,1.349,48.141,3.084,0.27,6.483,49.037,9.883,2.053,-0.053769633,-0.98016243,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AHIABA,01-09-05-026,UMUAGU/UMUAGU HALL III,5.41667,7.5,1,0,1,0,0,1.349,48.214,3.09,0.271,6.489,49.056,9.892,2.055,-0.207931652,-1.109556887,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AHIABA,01-09-05-027,UMUAGU HEALTH CENTRE,5.41667,7.5,7,0,7,0,0,1.352,48.304,3.096,0.272,6.495,49.059,9.9,2.057,-0.208138948,-1.023293916,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AHIABA,01-09-05-028,UKEOGBATA CIVIC HALL,5.41667,7.5,26,0,24,1,0,1.354,48.383,3.102,0.272,6.501,49.073,9.909,2.059,-0.208346866,-0.778882165,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AHIABA,01-09-05-029,UMUKALIKA - UMUKALIKA MKT SQ II,5.41667,7.5,106,1,87,4,0,1.357,48.43,3.106,0.273,6.507,49.108,9.918,2.061,-0.054867476,0.12687903,-0.212036013,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AHIABA,01-09-05-030,UMUKALIKA - UMUKALIKA MKT SQ III,5.41667,7.5,108,0,104,1,0,1.358,48.356,3.104,0.273,6.513,49.126,9.927,2.063,-0.208461178,0.371290781,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AHIABA,01-09-05-031,AHIABA-UBI VILL HALL,5.41667,7.5,36,1,32,0,0,1.36,48.249,3.108,0.274,6.519,49.113,9.936,2.065,-0.055271121,-0.66386487,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AHIABA,01-09-05-032,OHURU ISIMIRI PRI SCH,5.41667,7.5,77,0,69,1,0,1.361,48.28,3.114,0.274,6.525,49.155,9.945,2.067,-0.208576732,-0.131909883,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AKUMAIMO,01-09-08-027,UMUOLOLO COUNCIL HALL,5.41667,7.5,43,0,41,1,0,1.364,48.24,3.118,0.275,6.531,49.194,9.954,2.069,-0.208787138,-0.534470414,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AKUMAIMO,01-09-08-031,EPOMIRI COUNCIL HALL,5.41667,7.5,50,0,20,3,0,1.366,48.254,3.122,0.275,6.537,49.241,9.963,2.071,-0.208998181,-0.836390812,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,AKUMAIMO,01-09-08-032,"ALAOMA SEC SCH, AKPA MBATOR",5.41667,7.5,29,0,20,3,0,1.369,48.309,3.122,0.276,6.543,49.273,9.973,2.073,-0.209209866,-0.836390812,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ALAUKWU OHANZE,01-09-07-029,UMUOBIAKWA ALAUKWU COMPREHENSIVE SEC SCH,5.41667,7.5,103,1,83,13,0,1.372,48.364,3.123,0.276,6.549,49.305,9.983,2.075,-0.056737077,0.069370383,0.512673481,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ALAUKWU OHANZE,01-09-07-030,ABIA STATE COLLEGE OF HEALTH,5.41667,7.5,72,0,50,15,0,1.372,48.296,3.103,0.277,6.556,49.329,9.983,2.077,-0.209329526,-0.405075957,0.673720036,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ALAUKWU OHANZE,01-09-07-031,POLICE CHILDREN SCH UMUOBIAKWA,5.41667,7.5,127,1,119,5,0,1.375,48.293,3.08,0.277,6.562,49.377,9.979,2.079,-0.057148041,0.586948208,-0.131512736,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ALAUKWU OHANZE,01-09-07-032,WOMEN CRAFT CENTRE UMUEBERE UMUOBIAKWA,5.41667,7.5,61,0,43,6,0,1.376,48.155,3.076,0.278,6.568,49.326,9.988,2.081,-0.209450481,-0.50571609,-0.050989459,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ALAUKWU OHANZE,01-09-07-033,UMUEBERE COUNCIL HALL,5.41667,7.5,71,0,66,0,0,1.378,48.165,3.071,0.278,6.574,49.374,9.997,2.083,-0.209664741,-0.175041368,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ALAUKWU OHANZE,01-09-07-034,UMUAGWULA CIVIC - CENTRE I,5.41667,7.5,80,0,67,9,0,1.381,48.13,3.077,0.279,6.581,49.416,10.006,2.085,-0.209879661,-0.160664206,0.190580373,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ALAUKWU OHANZE,01-09-07-035,UMUAGWULA CIVIC - CENTRE II,5.41667,7.5,85,1,64,14,0,1.384,48.093,3.065,0.28,6.587,49.458,10.012,2.087,-0.058276774,-0.203795692,0.593196758,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ALAUKWU OHANZE,01-09-07-036,UMUDIM/ UMUASADA UMUDIM MKT SQ II,5.41667,7.5,31,1,26,2,0,1.385,48.061,3.043,0.28,6.593,49.501,10.011,2.089,-0.058334414,-0.750127841,-0.373082567,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ALAUKWU OHANZE,01-09-07-037,IBEOGELE CIVIC HALL,5.41667,7.5,63,0,54,8,1,1.385,48.105,3.045,0.281,6.6,49.54,10.02,2.091,-0.20991256,-0.34756731,0.110057096,0.270195689,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ALAUKWU OHANZE,01-09-07-038,UMUBEBE MKT SQ,5.41667,7.5,61,1,46,6,1,1.388,48.093,3.036,0.279,6.606,49.589,10.028,2.093,-0.058752317,-0.462584605,-0.050989459,0.270195689,Normal,Normal,Normal,Normal
ABIA,OBINGWA,ALAUKWU OHANZE,01-09-07-039,ISIAHIA COUNCIL HALL,5.41667,7.5,99,1,61,28,1,1.389,48.097,3.03,0.278,6.613,49.638,10.037,2.095,-0.058810775,-0.246927177,1.720522639,0.270195689,Normal,Normal,Normal,Normal
ABIA,OBINGWA,IBEME,01-09-11-022,ABALA NKAMIRI VILLAGE SQ II,5.41667,7.5,25,0,7,7,0,1.39,48.072,2.98,0.276,6.619,49.684,9.985,2.096,-0.209947533,-1.023293916,0.029533818,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,MABOKO AMAIRI,01-09-06-013,MGBOKO OKPULOR HALL II,5.41667,7.5,40,1,35,1,0,1.392,48.153,2.972,0.277,6.625,49.699,9.993,2.098,-0.059231268,-0.620733385,-0.453605845,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,MABOKO AMAIRI,01-09-06-014,UMULELU OFOKOBE VILLAGE HALL,5.41667,7.5,61,1,53,10,0,1.393,48.18,2.976,0.277,6.632,49.746,10.003,2.1,-0.059290559,-0.361944472,0.27110365,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,MABOKO AMAIRI,01-09-06-015,UMUOFIA/UMUOLOLO VILLAGE HALL,5.41667,7.5,72,0,48,6,1,1.394,48.17,2.962,0.278,6.639,49.795,10.008,2.103,-0.209984619,-0.433830281,-0.050989459,0.270195689,Normal,Normal,Normal,Normal
ABIA,OBINGWA,MABOKO AMAIRI,01-09-06-016,UMUOKWARA-UKWU VILLAGE HALL,5.41667,7.5,82,1,77,3,0,1.397,48.17,2.956,0.277,6.645,49.845,10.017,2.104,-0.059713677,-0.016892588,-0.29255929,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-024,NTIGHA CIVIC HALL UMUOMEI,5.41667,7.5,23,0,17,2,0,1.398,48.112,2.956,0.277,6.652,49.878,10.027,2.106,-0.210114014,-0.879522297,-0.373082567,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-025,EZIUDO UMUNKIRI VILL HALL,5.41667,7.5,22,0,15,5,0,1.4,48.175,2.958,0.278,6.658,49.909,10.037,2.109,-0.210334632,-0.908276621,-0.131512736,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-026,UMUOGBEDE VILLAGE HALL EKWEREAZU NGWA,5.41667,7.5,16,3,110,67,0,1.403,48.242,2.954,0.278,6.664,49.937,10.047,2.111,0.239598147,0.457553752,4.860930448,-0.174245009,Normal,Normal,Strong Outlier,Normal
ABIA,UMUAHIA  SOUTH,OLD UMUAHIA,01-16-06-009,AMANWAOGU CIVIC HALL,5.46234,7.43997,45,106,0,127,20,1.644,64.528,4.11,0.331,8.751,60.422,13.098,1.793,11.92462498,-1.123934048,9.692327078,8.714568955,Strong Outlier,Normal,Strong Outlier,Strong Outlier
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-028,"UMUOSIUKWU CIVIC HALL, NENU",5.41667,7.5,26,0,13,0,0,1.233,48.215,2.617,0.2,5.545,49.913,8.476,1.196,-0.222316482,-0.937030945,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-029,UMUERONDU CIVIC HALL,5.41667,7.5,108,0,8,0,0,1.235,48.286,2.623,0.201,5.551,49.939,8.484,1.198,-0.222552997,-1.008916754,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
ABIA,OBINGWA,NDIAKATA / AMAIRINABUA,01-09-09-026,NDIAKATA PRIMARY SCHOOL,5.41667,7.5,16,0,16,0,0,1.238,48.368,2.628,0.201,5.556,49.956,8.492,1.199,-0.222790268,-0.893899459,-0.534129122,-0.174245009,Normal,Normal,Normal,Normal
